Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
1865;7,799994;0,0129;0,7012;0,0225;29,3873;6,4865;3,5876;True;True;0,1378;0,4504;0,2761;9,4261;39,1935;11,1443;0,1505;-0,0845;-0,1062;-155,8674;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
1870;7,879993;0,0141;0,7009;0,0224;29,4499;6,8758;3,8304;True;True;0,1484;0,4323;0,2740;10,5294;39,8519;19,2950;0,0984;-0,1511;0,0052;-157,5222;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
1875;7,939993;0,0151;0,7006;0,0223;29,6017;7,1500;3,8526;True;True;0,1514;0,4348;0,2648;8,9110;39,6181;21,5429;-0,0162;0,0428;-0,1210;153,7556;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
1880;8,019994;0,0153;0,7007;0,0227;29,5529;6,9799;3,7826;True;True;0,1574;0,4469;0,2708;359,1302;41,8554;12,1776;0,1018;0,2136;0,0954;-158,6254;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
1885;8,079995;0,0150;0,7009;0,0227;29,5526;6,6740;3,5535;True;True;0,1564;0,4818;0,2887;354,5222;44,5704;0,2563;-0,2036;0,6217;0,3427;-160,2235;True;False;False;1,0000;1,0000;0,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ef7d26d7-4c8e-47e4-8d75-5995afa8cf96;False;
1890;8,159997;0,0145;0,7012;0,0225;29,4402;6,5232;3,4491;True;True;0,1496;0,5114;0,2885;356,0440;45,4565;344,6513;-0,0516;0,3246;-0,0649;-159,7318;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ef7d26d7-4c8e-47e4-8d75-5995afa8cf96;False;
1895;8,219998;0,0135;0,7017;0,0223;29,2183;6,2272;3,2387;True;True;0,1271;0,5243;0,2833;2,3983;40,5607;328,4454;-0,4907;0,1211;0,1217;-153,2758;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ef7d26d7-4c8e-47e4-8d75-5995afa8cf96;False;
1905;8,360002;0,0126;0,7026;0,0214;28,8831;5,9112;2,8922;True;True;0,0767;0,4862;0,2896;13,8002;28,8984;321,9197;-0,2549;-0,1203;-0,1323;-145,4838;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ef7d26d7-4c8e-47e4-8d75-5995afa8cf96;False;
1915;8,500005;0,0115;0,7025;0,0225;28,8872;5,7087;2,5986;True;True;0,0875;0,4517;0,3099;17,3130;29,7410;15,4571;0,3838;-0,3508;0,1160;-153,6512;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
1925;8,640008;0,0112;0,7008;0,0229;29,4798;6,1679;3,2897;True;True;0,1622;0,4489;0,3001;13,1445;45,1005;0,6484;0,7487;-0,0487;-0,0183;-153,1797;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
1935;8,780011;0,0141;0,7011;0,0227;29,3618;7,6582;4,2083;True;True;0,2330;0,4448;0,2883;7,9653;71,6381;0,4812;0,2903;-0,0839;-0,1107;-164,9561;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
1945;8,920014;0,0168;0,7021;0,0223;29,1060;8,2282;4,0461;True;True;0,2864;0,3977;0,3120;359,7517;73,1632;359,4307;0,0891;-0,0302;0,0398;-160,4540;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
1950;8,980016;0,0173;0,7019;0,0226;29,1802;8,0391;3,9355;True;True;0,2841;0,4028;0,3157;359,3916;68,6630;351,6226;-0,2094;0,2566;0,1095;-153,6420;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;5310e97d-091b-4514-926a-13aa9a0ce1ec;False;
1955;9,060018;0,0176;0,7013;0,0222;29,3801;7,8951;3,6972;True;True;0,2603;0,4464;0,3265;0,0126;67,5474;340,6513;-0,1820;0,3125;0,0998;-151,6809;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;5310e97d-091b-4514-926a-13aa9a0ce1ec;False;
1960;9,120019;0,0170;0,7017;0,0221;29,2913;7,7763;3,5360;True;True;0,2200;0,4942;0,3259;1,8737;65,8888;328,0266;-0,7641;0,7827;-0,1719;-148,0876;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;5310e97d-091b-4514-926a-13aa9a0ce1ec;False;
1965;9,200021;0,0161;0,7019;0,0221;29,1296;7,5490;3,3983;True;True;0,1790;0,5165;0,3177;6,9231;53,1010;313,5574;-0,3740;0,2031;-0,0426;-144,1838;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;5310e97d-091b-4514-926a-13aa9a0ce1ec;False;
1970;9,260022;0,0150;0,7018;0,0218;29,1744;7,2984;3,2071;True;True;0,1238;0,5142;0,3107;10,0919;43,2206;307,6658;-1,3524;-0,2337;-0,2755;-140,8894;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;5310e97d-091b-4514-926a-13aa9a0ce1ec;False;
1975;9,340024;0,0141;0,7021;0,0216;29,0155;7,0207;3,0619;True;True;0,0809;0,4944;0,2914;14,6166;34,9904;315,0523;-0,3582;-0,1159;-0,1805;-143,1406;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;5310e97d-091b-4514-926a-13aa9a0ce1ec;False;
1980;9,400025;0,0128;0,7021;0,0218;28,9586;6,6002;2,8658;True;True;0,0632;0,4709;0,2905;15,6399;33,8230;332,0851;-0,3505;-0,8772;0,1582;-151,5314;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;5310e97d-091b-4514-926a-13aa9a0ce1ec;False;
1990;9,540029;0,0086;0,7009;0,0233;29,1872;6,0864;2,9596;True;True;0,0855;0,4237;0,3091;14,9445;29,8882;7,4861;0,4610;-0,0728;0,0180;-152,2445;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
2000;9,680032;0,0060;0,7025;0,0217;28,7602;7,3048;3,7823;True;True;0,1873;0,4305;0,3144;5,2801;51,3663;3,9008;0,3637;0,1867;0,0332;-156,1834;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2010;9,820035;0,0056;0,7035;0,0206;28,4231;8,6805;5,1088;True;True;0,2557;0,4214;0,3186;359,1189;56,5538;12,6722;0,1796;-0,1142;0,0945;-156,3685;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;698a9036-a73c-4c04-be42-26f84f50b438;False;
2020;9,960038;0,0056;0,7029;0,0212;28,6832;7,8940;4,7087;True;True;0,2506;0,4595;0,3303;352,5257;52,6696;354,0281;-0,3869;0,7398;0,1246;-149,0587;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;698a9036-a73c-4c04-be42-26f84f50b438;False;
2025;10,04004;0,0058;0,7029;0,0213;28,7646;7,3949;4,1905;True;True;0,2242;0,5224;0,3269;351,5061;51,8477;339,0062;-0,7963;1,1462;-0,4893;-147,9667;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;698a9036-a73c-4c04-be42-26f84f50b438;False;
2035;10,18004;0,0058;0,7041;0,0201;28,3680;6,8134;3,5790;True;True;0,1243;0,5179;0,3178;6,3228;43,2748;316,2518;-0,5921;-0,4976;0,1331;-144,0033;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;698a9036-a73c-4c04-be42-26f84f50b438;False;
2045;10,32005;0,0060;0,7051;0,0203;28,0234;6,0397;2,8171;True;True;0,0780;0,4615;0,3174;10,8305;35,7980;336,9113;-0,0151;-0,4112;0,1797;-151,3345;True;False;False;1,0000;1,0000;0,9418;0,7116;0,0000;0,0000;0,0000;0,0000;698a9036-a73c-4c04-be42-26f84f50b438;False;
2055;10,46005;0,0038;0,7037;0,0219;28,4301;5,9528;3,0287;True;True;0,1009;0,4335;0,3289;7,7648;31,1077;4,1649;0,1989;0,0558;-0,0448;-149,2852;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
2060;10,52005;0,0035;0,7030;0,0220;28,6905;6,4413;3,6068;True;True;0,1593;0,4487;0,3150;7,9244;38,1035;1,4852;1,0525;0,2117;-0,2564;-150,1522;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2065;10,60005;0,0046;0,7029;0,0219;28,7597;7,1092;4,2867;True;True;0,2080;0,4599;0,3052;6,1359;50,8138;2,6818;0,4112;0,1238;-0,1732;-151,4024;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2070;10,66005;0,0061;0,7030;0,0218;28,7299;7,6686;4,7501;True;True;0,2337;0,4616;0,2865;357,9175;60,5268;12,4072;0,6441;-0,0818;-0,3690;-159,8707;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2075;10,74006;0,0080;0,7027;0,0209;28,8802;8,2914;5,0098;True;True;0,2617;0,4397;0,2888;351,2299;65,1003;20,6419;0,2548;-0,1932;-0,0818;-164,3344;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2080;10,80006;0,0097;0,7030;0,0214;28,6482;8,6296;5,0031;True;True;0,2765;0,4172;0,2850;348,0396;63,1464;17,6147;0,1832;-0,2757;0,0668;-164,7125;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0d9c5f2f-92eb-41a6-a3b9-10755904c636;False;
2085;10,88006;0,0105;0,7024;0,0224;28,8826;7,9868;4,7163;True;True;0,2730;0,4230;0,2931;348,5747;63,6904;10,5658;-0,0229;0,1377;0,0700;-162,1284;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0d9c5f2f-92eb-41a6-a3b9-10755904c636;False;
2090;10,94006;0,0116;0,7018;0,0226;29,2438;7,5140;3,9852;True;True;0,2350;0,4674;0,2991;353,8742;63,9308;0,6924;-0,8503;0,8841;-0,0307;-161,9954;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0d9c5f2f-92eb-41a6-a3b9-10755904c636;False;
2095;11,02006;0,0124;0,7024;0,0218;29,0927;7,2901;3,6565;True;True;0,1931;0,5039;0,3074;359,6597;63,2480;349,5481;-0,3461;0,2001;0,1279;-164,8103;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0d9c5f2f-92eb-41a6-a3b9-10755904c636;False;
2100;11,08006;0,0121;0,7033;0,0208;28,7250;6,9169;3,0052;True;True;0,1530;0,5195;0,2930;5,9755;56,2024;336,6100;-1,1051;0,3352;-0,5873;-161,4489;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0d9c5f2f-92eb-41a6-a3b9-10755904c636;False;
2110;11,22007;0,0088;0,7016;0,0239;29,0802;5,6819;2,8192;True;True;0,0763;0,4773;0,3075;8,9221;39,9471;332,7149;-0,4940;-0,5473;-0,2876;-153,8452;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0d9c5f2f-92eb-41a6-a3b9-10755904c636;False;
2120;11,36007;0,0051;0,6965;0,0302;30,6043;4,7342;2,6951;True;True;0,0729;0,4509;0,3031;14,4966;37,5693;19,0921;0,2001;-0,2190;-0,1207;-158,8684;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2130;11,50007;0,0053;0,6939;0,0309;31,4802;6,2078;3,7264;True;True;0,1503;0,4441;0,2987;17,0714;42,6408;9,0223;0,6600;0,2300;-0,0635;-156,6949;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
2140;11,64008;0,0093;0,6948;0,0291;31,0575;8,8401;5,2043;True;True;0,2526;0,4683;0,2642;1,4320;55,7436;15,7588;0,7201;-0,1519;-0,1840;-156,0978;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2150;11,78008;0,0130;0,6955;0,0272;30,9317;9,9342;5,8709;True;True;0,3165;0,4269;0,2552;352,6553;66,5330;25,3430;0,1427;-0,2341;-0,1892;-162,5456;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2160;11,92008;0,0167;0,6958;0,0270;30,8548;9,8856;5,4340;True;True;0,3214;0,4440;0,2708;357,3747;60,3778;11,2901;-0,4203;0,6639;-0,0131;-156,3052;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;52ff57f8-9a6e-433f-bcae-9d3e11af9d26;False;
2165;11,98008;0,0176;0,6959;0,0265;30,8471;9,6696;4,9453;True;True;0,2662;0,5059;0,2597;0,2904;56,4893;352,7587;-1,0874;0,9340;-0,1133;-158,9127;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;52ff57f8-9a6e-433f-bcae-9d3e11af9d26;False;
2170;12,06009;0,0168;0,6971;0,0257;30,4879;9,4416;4,4589;True;True;0,2324;0,5281;0,2689;3,8050;52,9026;338,9334;-0,2918;0,1884;0,1375;-159,2848;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;52ff57f8-9a6e-433f-bcae-9d3e11af9d26;False;
2175;12,12009;0,0143;0,6980;0,0255;30,1022;8,8382;4,0817;True;True;0,1821;0,5205;0,2804;2,5151;50,9426;324,2754;-1,2247;-0,2546;0,3172;-155,9607;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;52ff57f8-9a6e-433f-bcae-9d3e11af9d26;False;
2180;12,20009;0,0116;0,6981;0,0258;29,9889;8,0412;3,7092;True;True;0,1304;0,5088;0,2854;5,2088;43,2203;316,5319;-0,4976;-0,0628;0,0202;-153,2304;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;52ff57f8-9a6e-433f-bcae-9d3e11af9d26;False;
2185;12,26009;0,0095;0,6981;0,0262;30,0956;7,5755;3,3782;True;True;0,0840;0,4854;0,2931;355,1082;35,9644;325,9437;-0,6750;-0,8046;0,3733;-150,7083;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;52ff57f8-9a6e-433f-bcae-9d3e11af9d26;False;
2190;12,34009;0,0073;0,6980;0,0267;30,0828;7,5051;3,4523;True;True;0,0632;0,4532;0,3033;354,4187;26,6294;340,9289;-0,2130;-0,3133;0,0629;-147,6067;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;52ff57f8-9a6e-433f-bcae-9d3e11af9d26;False;
2195;12,40009;0,0046;0,6977;0,0273;30,1083;7,3089;3,4614;True;True;0,0710;0,4330;0,2947;2,4238;24,4564;1,7726;0,3028;-0,1549;-0,1074;-149,7682;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2205;12,5401;0,0006;0,6974;0,0280;30,2628;6,9806;4,1404;True;True;0,1449;0,4290;0,3060;9,7474;36,4540;9,7324;1,4369;-0,1635;0,0810;-153,3099;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
2215;12,6801;0,0028;0,6984;0,0269;29,9876;7,7368;5,0880;True;True;0,2256;0,4334;0,3119;358,1279;55,8679;13,6673;0,3648;-0,0229;-0,1813;-153,2493;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2225;12,8201;0,0071;0,6989;0,0253;29,8317;8,3722;5,1647;True;True;0,2584;0,4257;0,3221;355,0543;52,0104;14,4460;-0,0761;0,0363;0,0740;-151,9538;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2235;12,96011;0,0099;0,6985;0,0257;30,0833;7,7586;4,2921;True;True;0,2136;0,5046;0,3201;356,1547;52,0829;347,6664;-0,4794;0,4868;-0,1878;-152,5969;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;444073ff-3479-4c7e-9167-d2c0fdacab0f;False;
2240;13,02011;0,0101;0,6986;0,0254;30,0242;7,6001;3,8641;True;True;0,1829;0,5250;0,3115;357,8721;47,7790;329,5570;-0,6030;0,3925;-0,0784;-148,9070;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;444073ff-3479-4c7e-9167-d2c0fdacab0f;False;
2245;13,10011;0,0096;0,6991;0,0249;29,7842;7,5334;3,5982;True;True;0,1290;0,5317;0,3008;6,1833;41,2358;316,1467;-0,5111;0,0066;-0,0593;-146,8885;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;444073ff-3479-4c7e-9167-d2c0fdacab0f;False;
2250;13,16011;0,0081;0,6991;0,0251;29,6879;7,0030;3,3699;True;True;0,0860;0,5055;0,3038;7,7592;35,1399;313,5117;-0,6833;-0,4347;0,0283;-143,4581;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;444073ff-3479-4c7e-9167-d2c0fdacab0f;False;
2255;13,24011;0,0065;0,6992;0,0258;29,7141;6,4190;3,1463;True;True;0,0637;0,4764;0,3111;5,2668;30,0824;328,7647;-0,2325;-0,2536;0,0557;-146,6543;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;444073ff-3479-4c7e-9167-d2c0fdacab0f;False;
2260;13,30011;0,0047;0,6988;0,0264;29,8778;5,8803;3,0635;True;True;0,0749;0,4450;0,3214;4,0425;26,7901;351,3053;0,2352;-0,3914;0,0992;-147,6241;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2265;13,38012;0,0034;0,6982;0,0271;30,0285;5,5671;3,0920;True;True;0,0815;0,4394;0,3217;5,3826;33,1053;10,5280;0,0874;-0,0926;-0,0572;155,2726;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
2270;13,44012;0,0032;0,6976;0,0277;30,1859;5,8225;3,4890;True;True;0,1059;0,4424;0,3099;1,8496;37,4208;9,9104;0,7180;0,2469;-0,2251;-160,4293;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2275;13,52012;0,0049;0,6972;0,0270;30,4635;6,6967;4,0467;True;True;0,1577;0,4560;0,3149;0,6227;41,9329;7,3330;0,4242;0,0966;0,0474;-159,6053;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2280;13,58012;0,0074;0,6973;0,0267;30,3238;7,9432;4,7767;True;True;0,2121;0,4568;0,3033;1,4212;45,5711;6,4567;1,0525;0,0004;-0,3724;-156,0056;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2290;13,72012;0,0118;0,6970;0,0260;30,4329;9,0638;5,1896;True;True;0,2778;0,4480;0,2723;353,1097;56,0196;26,4007;0,7920;-0,8129;-0,0966;-159,1218;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2300;13,86013;0,0151;0,6971;0,0262;30,4014;9,2333;5,1170;True;True;0,3055;0,4422;0,2887;352,0938;51,9560;14,7011;0,1334;0,3849;0,1564;-152,1487;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2310;14,00013;0,0160;0,6975;0,0252;30,3186;8,6777;4,1321;True;True;0,2358;0,5147;0,2800;354,1824;47,0397;343,2943;-0,2722;0,1295;0,1862;-146,4236;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e10d15fe-21ad-4278-a462-54699422bfee;False;
2320;14,14013;0,0118;0,6984;0,0255;29,8309;7,1545;3,3242;True;True;0,1565;0,5113;0,2963;359,2449;44,8204;324,0918;-0,3801;-0,1003;0,0400;-142,9784;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;e10d15fe-21ad-4278-a462-54699422bfee;False;
2330;14,28014;0,0080;0,6982;0,0269;29,7211;4,3880;1,7092;True;True;0,1065;0,4884;0,3048;4,6379;32,1656;338,3466;0,0302;-0,0977;-0,0368;-149,0382;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2340;14,42014;0,0071;0,6978;0,0269;29,8887;4,6269;1,9453;True;True;0,1009;0,4497;0,3223;7,9295;35,2142;7,8252;0,1223;-0,1923;0,0092;-154,5453;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2345;14,48014;0,0073;0,6971;0,0270;30,1305;4,9969;2,3131;True;True;0,1310;0,4600;0,3173;10,6396;36,7025;8,0822;0,6037;0,2601;-0,0600;-154,9035;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
2350;14,56014;0,0092;0,6968;0,0270;30,2374;6,0863;3,0122;True;True;0,1807;0,4645;0,3069;11,1506;37,9603;3,9244;0,4040;0,0020;-0,1131;-151,8354;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2355;14,62014;0,0118;0,6965;0,0268;30,3604;7,5861;3,7446;True;True;0,2262;0,4667;0,2879;6,2982;47,1557;6,8471;0,8314;-0,0556;-0,1365;-153,6308;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2360;14,70015;0,0142;0,6963;0,0267;30,3675;8,6857;4,2386;True;True;0,2832;0,4458;0,2940;0,6717;55,0282;13,6189;0,5566;-0,1131;-0,0085;-152,5327;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2365;14,76015;0,0162;0,6961;0,0262;30,4871;9,3672;4,5926;True;True;0,3188;0,4230;0,2888;351,6119;57,6530;21,7735;0,7913;-0,6319;0,1121;-154,6536;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2370;14,84015;0,0182;0,6965;0,0258;30,4454;9,8833;4,6795;True;True;0,3399;0,4088;0,2859;355,2408;57,1132;17,4509;0,2097;-0,0696;-0,0839;-151,1482;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2375;14,90015;0,0197;0,6968;0,0259;30,2817;9,8186;4,5611;True;True;0,3300;0,4211;0,2799;353,3048;59,1583;3,8360;-0,3759;0,3124;-0,1479;-151,1011;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2385;15,04015;0,0196;0,6970;0,0255;30,2905;9,0262;3,7192;True;True;0,2681;0,4845;0,2967;359,3800;56,8194;335,4391;-0,5131;0,1686;0,1056;-143,5679;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f494ad22-88c9-48e9-a65c-5afab9bea903;False;
2395;15,18016;0,0156;0,6977;0,0258;30,0066;8,0438;3,1747;True;True;0,1671;0,5073;0,2985;359,4162;48,4163;321,2046;-0,5396;-0,1862;-0,0570;-140,7836;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f494ad22-88c9-48e9-a65c-5afab9bea903;False;
2405;15,32016;0,0116;0,6974;0,0266;30,1112;7,0516;2,8884;True;True;0,0853;0,4749;0,2955;7,6949;33,0030;329,4974;-0,1416;-0,3667;0,0777;-148,7482;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;f494ad22-88c9-48e9-a65c-5afab9bea903;False;
2415;15,46016;0,0067;0,6965;0,0283;30,3549;6,1025;2,6880;True;True;0,0885;0,4469;0,3071;10,6316;26,9989;12,7008;0,1433;-0,0840;0,0308;150,1702;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2425;15,60017;0,0033;0,6958;0,0286;30,7024;5,5828;3,4693;True;True;0,1698;0,4285;0,3063;10,8978;33,2400;11,1303;0,3526;0,0459;-0,0054;-149,4447;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
2430;15,66017;0,0038;0,6964;0,0280;30,4871;6,0174;4,0520;True;True;0,1881;0,4475;0,2875;3,8962;43,8713;15,6624;0,2879;0,2180;-0,4221;-150,8439;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
2435;15,74017;0,0055;0,6969;0,0272;30,3245;6,8052;4,5810;True;True;0,2089;0,4432;0,2822;0,0398;51,0928;22,6129;0,2631;-0,0908;0,0293;-157,9572;True;False;False;1,0000;0,8677;0,8469;0,8013;0,0000;0,0000;0,0000;0,0000;3f2a9fe3-003b-4e35-9088-a996a4ee4e96;False;
2440;15,80017;0,0068;0,6969;0,0270;30,3360;7,1515;4,7064;True;True;0,2420;0,4254;0,2882;353,3100;42,5619;11,3094;0,2051;-0,1408;-0,0224;-153,1784;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3f2a9fe3-003b-4e35-9088-a996a4ee4e96;False;
2445;15,88017;0,0075;0,6968;0,0272;30,4049;6,8205;4,4986;True;True;0,2345;0,4433;0,2908;347,0513;47,2356;0,7132;-0,0902;0,1965;0,0985;-154,1672;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3f2a9fe3-003b-4e35-9088-a996a4ee4e96;False;
2455;16,02018;0,0076;0,6969;0,0271;30,4180;6,2680;3,7651;True;True;0,2003;0,5067;0,2983;354,6317;47,3065;332,0318;-0,4387;0,2640;0,0411;-150,0844;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3f2a9fe3-003b-4e35-9088-a996a4ee4e96;False;
2460;16,10018;0,0067;0,6974;0,0269;30,1781;5,8832;3,4080;True;True;0,1608;0,5150;0,2942;358,3469;38,2356;317,6495;-0,3859;0,0816;-0,0558;-143,8576;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;3f2a9fe3-003b-4e35-9088-a996a4ee4e96;False;
