Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
8205;0,9199997;-0,0017;0,7183;0,0650;25,0160;5,3621;0,8001;True;True;0,1600;0,5208;0,2796;10,8410;56,0627;333,6049;-0,4450;1,0831;-0,1063;-159,0408;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ed23b097-5427-4e69-8374-cb3c16cd0708;False;
8215;1,06;-0,0058;0,7190;0,0648;24,7785;4,9967;1,3399;True;True;0,0447;0,4999;0,2523;20,1969;36,4465;313,3192;-0,4017;-0,5808;-0,1370;-150,5896;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ed23b097-5427-4e69-8374-cb3c16cd0708;False;
8225;1,199999;-0,0142;0,7190;0,0680;24,6591;4,4178;1,4813;True;True;0,0795;0,4258;0,2698;23,8070;43,5347;347,0248;0,5388;0,0009;0,1791;-165,1600;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8235;1,339999;-0,0179;0,7176;0,0696;25,4675;4,6297;1,8394;True;True;0,1631;0,4107;0,3097;16,2344;63,4177;344,3115;0,0383;0,1834;-0,1379;-154,1891;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8245;1,479999;-0,0190;0,7177;0,0698;25,3207;5,1109;2,2105;True;True;0,1336;0,4194;0,2987;22,5675;64,3487;4,2394;0,0251;-0,0736;-0,0163;-163,3743;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8250;1,539999;-0,0190;0,7180;0,0712;25,4228;4,8732;2,2770;True;True;0,1432;0,4526;0,3146;11,9508;60,6855;347,6193;0,2976;1,3820;0,5636;-161,3217;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a0a06631-9154-4f3e-9148-4c6892f61f63;False;
8255;1,619999;-0,0180;0,7180;0,0716;25,6411;4,8125;1,9900;True;True;0,1306;0,5187;0,3122;19,8975;60,8134;331,1352;-0,2572;0,2145;-0,0524;-159,8784;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a0a06631-9154-4f3e-9148-4c6892f61f63;False;
8260;1,679999;-0,0173;0,7187;0,0717;25,4181;4,7698;1,7573;True;True;0,1046;0,5317;0,3098;26,4947;53,5255;316,7140;-0,6003;0,0848;0,1348;-154,5760;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a0a06631-9154-4f3e-9148-4c6892f61f63;False;
8265;1,759999;-0,0164;0,7191;0,0711;25,2838;5,1317;2,1453;True;True;0,0486;0,4913;0,2949;32,4944;43,4246;315,6014;-0,3357;-0,4914;-0,0815;-153,6935;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a0a06631-9154-4f3e-9148-4c6892f61f63;False;
8270;1,819999;-0,0152;0,7192;0,0706;25,0286;6,4028;2,5576;True;True;0,0544;0,4611;0,2957;29,6668;47,8283;336,3389;0,4422;-0,6471;0,1230;-160,5612;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;a0a06631-9154-4f3e-9148-4c6892f61f63;False;
8275;1,899999;-0,0121;0,7194;0,0714;24,8341;9,3066;3,2143;True;True;0,0988;0,4331;0,3033;24,1727;51,4806;352,8868;0,5801;-0,1134;0,0310;-164,8278;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8280;1,959999;-0,0075;0,7200;0,0720;24,4791;13,0447;4,1677;True;True;0,1648;0,4327;0,3208;21,0044;56,8093;352,4102;1,6317;-0,1686;0,5069;-159,1360;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8285;2,039999;-0,0033;0,7203;0,0722;24,4718;15,6575;4,4078;True;True;0,2371;0,4430;0,2953;23,5036;68,4785;349,0311;0,5423;0,1595;-0,1437;-155,1844;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8290;2,099999;-0,0002;0,7205;0,0720;24,1808;16,9240;4,1647;True;True;0,2942;0,4324;0,2867;20,7904;87,3630;350,8082;1,0988;-0,2699;-0,3117;-159,6742;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8300;2,239999;0,0037;0,7214;0,0700;23,8800;17,1308;3,9808;True;True;0,3173;0,3986;0,2895;8,8217;94,5524;357,9681;-0,2624;0,1865;0,1250;161,1072;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b28ff394-dba4-4e08-8589-f362e8a22ef5;False;
8310;2,379998;0,0039;0,7211;0,0689;24,4130;13,7633;3,0894;True;True;0,2267;0,5092;0,3292;9,7440;79,3726;333,7000;-1,0530;0,6005;-0,1070;155,3057;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b28ff394-dba4-4e08-8589-f362e8a22ef5;False;
8320;2,519998;0,0000;0,7191;0,0696;25,2263;9,5369;1,7974;True;True;0,0594;0,5081;0,3241;22,2057;52,6017;316,5710;-0,9457;-0,1213;-0,2973;-152,6916;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b28ff394-dba4-4e08-8589-f362e8a22ef5;False;
8330;2,659998;-0,0024;0,7173;0,0711;25,8348;9,0032;2,0271;True;True;0,0197;0,4198;0,3043;29,8485;47,6331;344,8741;0,3762;-0,3905;0,0364;-160,8506;True;False;False;0,9831;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b28ff394-dba4-4e08-8589-f362e8a22ef5;False;
8340;2,799998;-0,0046;0,7161;0,0743;26,6597;9,5075;2,1498;True;True;0,1258;0,4250;0,3022;24,9942;54,0335;355,0559;0,6017;0,0334;-0,3694;-164,2070;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8345;2,859998;-0,0047;0,7162;0,0752;26,6287;9,8562;2,5610;True;True;0,1712;0,4355;0,2785;20,5979;59,2844;4,2639;0,7712;0,1784;-0,1423;-168,0234;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8350;2,939998;-0,0046;0,7157;0,0746;26,7644;10,1228;2,6741;True;True;0,1883;0,4331;0,2822;9,7135;56,2627;16,2665;-0,0420;0,0739;-0,0626;-160,0840;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8355;2,999998;-0,0041;0,7160;0,0736;26,8122;10,2143;2,7368;True;True;0,1813;0,4460;0,2823;1,7436;58,3561;13,5574;-0,1647;0,3476;0,1177;-161,8670;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8360;3,079998;-0,0039;0,7167;0,0726;26,5883;9,8448;2,5969;True;True;0,1649;0,4915;0,2915;0,7433;61,9928;0,3201;-0,1731;0,7071;0,1521;-168,9357;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;85ca1a02-0264-4538-a09e-0b1c401cfdc2;False;
8365;3,139998;-0,0047;0,7173;0,0722;26,4432;8,7970;2,0389;True;True;0,1411;0,5267;0,3137;8,9145;60,5776;342,4095;-0,7010;0,4609;0,5724;-167,0959;True;False;False;1,0000;1,0000;0,9044;0,7671;0,0000;0,0000;0,0000;0,0000;85ca1a02-0264-4538-a09e-0b1c401cfdc2;False;
8370;3,219998;-0,0060;0,7177;0,0723;26,1946;7,7095;1,4967;True;True;0,0902;0,5306;0,3021;17,3891;54,0770;331,9666;-0,6820;-0,1901;-0,1257;-162,0888;True;False;False;1,0000;1,0000;1,0000;0,9726;0,0000;0,0000;0,0000;0,0000;85ca1a02-0264-4538-a09e-0b1c401cfdc2;False;
8375;3,279998;-0,0074;0,7172;0,0719;26,3027;7,1281;1,4068;True;True;0,0385;0,4786;0,3175;24,5588;44,4656;328,4301;-0,8650;-1,0534;0,1983;-157,6270;True;False;False;1,0000;1,0000;1,0000;0,9447;0,0000;0,0000;0,0000;0,0000;85ca1a02-0264-4538-a09e-0b1c401cfdc2;False;
8380;3,359998;-0,0088;0,7172;0,0720;26,2574;6,7658;1,4351;True;True;0,0401;0,4430;0,3121;25,0936;45,8530;347,1185;0,2512;-0,6883;0,1262;-165,6467;True;False;False;1,0000;1,0000;1,0000;0,8959;0,0000;0,0000;0,0000;0,0000;85ca1a02-0264-4538-a09e-0b1c401cfdc2;False;
8385;3,419997;-0,0096;0,7182;0,0735;25,7110;6,7556;1,1083;True;True;0,0685;0,4182;0,3194;20,6480;47,6458;3,9741;0,6927;-0,1866;-0,0913;-163,7919;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8395;3,559997;-0,0064;0,7179;0,0736;26,0869;8,3172;1,1338;True;True;0,1413;0,4153;0,3245;18,5068;73,2798;355,5825;0,7578;0,0706;0,0088;-167,3320;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8405;3,699997;-0,0041;0,7192;0,0727;25,2374;9,3723;1,1858;True;True;0,1632;0,4008;0,3356;12,4071;80,4916;6,6754;-0,1103;0,1135;0,0242;-172,1039;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8415;3,839997;-0,0018;0,7193;0,0725;25,3043;8,7465;0,2629;True;True;0,1163;0,4989;0,3282;20,0675;64,2577;333,6351;-0,3038;0,3183;-0,0501;-162,3626;True;False;False;1,0000;1,0000;0,9591;0,8226;0,0000;0,0000;0,0000;0,0000;46b07a5b-9bbb-4115-a6ab-fadc99836abf;False;
8425;3,979997;0,0036;0,7201;0,0708;24,5435;10,6351;0,3051;True;True;0,0242;0,4629;0,3376;25,7463;33,8742;315,0834;-0,4391;-0,5251;-0,0422;-145,5315;True;False;False;1,0000;1,0000;1,0000;0,8549;0,0000;0,0000;0,0000;0,0000;46b07a5b-9bbb-4115-a6ab-fadc99836abf;False;
8435;4,119997;0,0057;0,7178;0,0721;25,2034;12,4214;0,5525;True;True;0,0664;0,4142;0,3330;25,7339;43,0471;1,4123;0,5153;0,0048;-0,0414;-163,6518;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8445;4,259997;0,0081;0,7150;0,0763;26,5554;14,3827;1,3313;True;True;0,2019;0,4405;0,2918;27,1098;72,3705;345,9846;0,8964;0,1950;-0,2389;-164,4412;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8450;4,319997;0,0101;0,7143;0,0782;26,7003;15,2166;1,5371;True;True;0,2462;0,4420;0,2566;14,6727;87,1622;358,1060;0,7817;-0,2803;-0,3313;-173,7092;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8455;4,399997;0,0115;0,7133;0,0776;27,1274;15,5030;1,3075;True;True;0,2833;0,4040;0,2610;5,7477;89,7710;7,3972;-0,1426;-0,0524;0,0715;-173,5416;True;False;False;0,4287;1,0000;1,0000;0,9550;0,0000;0,0000;0,0000;0,0000;efeee608-a7d0-43e4-812b-29de8a12d66b;False;
8460;4,459997;0,0129;0,7134;0,0770;27,1805;15,5826;1,1140;True;True;0,2568;0,3987;0,2787;3,4857;92,9477;2,1316;-0,6143;-0,1644;0,4785;-175,7541;True;False;False;0,5616;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;efeee608-a7d0-43e4-812b-29de8a12d66b;False;
8465;4,539997;0,0136;0,7130;0,0764;27,3058;14,7643;0,9492;True;True;0,2404;0,4233;0,2907;13,6620;82,2049;343,8569;-0,3847;0,5777;-0,0148;-163,8140;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;efeee608-a7d0-43e4-812b-29de8a12d66b;False;
8470;4,599997;0,0131;0,7129;0,0764;27,4243;13,3577;0,3164;True;True;0,1851;0,4709;0,3038;18,3319;67,2257;323,1427;-1,1172;0,8286;0,2393;-153,4906;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;efeee608-a7d0-43e4-812b-29de8a12d66b;False;
8475;4,679996;0,0118;0,7133;0,0768;27,5079;12,1499;0,1011;True;True;0,0952;0,4997;0,2988;26,2350;54,9318;310,2680;-0,8770;-0,1452;0,1087;-151,1857;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;efeee608-a7d0-43e4-812b-29de8a12d66b;False;
8480;4,739996;0,0097;0,7130;0,0771;27,6676;11,2487;0,2986;True;True;0,0484;0,4793;0,3214;30,7519;34,8362;303,3415;-0,8331;-0,3490;0,1385;-146,6618;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;efeee608-a7d0-43e4-812b-29de8a12d66b;False;
8490;4,879996;0,0044;0,7122;0,0775;27,8961;9,9202;0,3057;True;True;0,0365;0,4075;0,2922;30,0945;43,5260;352,7366;0,4556;-0,8686;0,2043;-169,9512;True;False;False;0,6778;0,9526;0,9467;1,0000;0,0000;0,0000;0,0000;0,0000;efeee608-a7d0-43e4-812b-29de8a12d66b;False;
8500;5,019996;0,0011;0,7111;0,0783;28,5017;9,4245;0,8838;True;True;0,1315;0,3921;0,2727;28,1113;52,0075;358,0328;0,5332;0,1515;-0,2888;-165,5734;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8510;5,159996;-0,0007;0,7111;0,0747;28,5015;10,0279;1,5047;True;True;0,1769;0,4159;0,2541;16,4491;66,8941;5,4205;0,1663;0,0754;0,1066;-171,8480;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8520;5,299996;-0,0024;0,7122;0,0725;28,3070;9,2783;1,3897;True;True;0,1759;0,4820;0,2826;17,4319;67,2783;339,9229;-0,2503;0,3959;0,0226;-169,8470;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0fb5ac34-2319-4900-b9cc-9b6fa55097ab;False;
8530;5,439996;-0,0050;0,7129;0,0729;27,9386;7,2647;0,6754;True;True;0,0843;0,4993;0,2976;21,2025;53,0250;322,1209;-0,7667;-0,4718;0,0429;-161,7349;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0fb5ac34-2319-4900-b9cc-9b6fa55097ab;False;
8540;5,579996;-0,0073;0,7123;0,0715;28,4210;5,7735;1,1020;True;True;0,0341;0,4362;0,2834;33,7333;40,8443;340,5431;0,4326;-0,6003;-0,2788;-162,4635;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8545;5,639996;-0,0080;0,7129;0,0714;28,1116;6,1888;1,2977;True;True;0,0407;0,4050;0,2956;23,8461;46,1157;3,2335;0,4517;-0,3955;0,1346;-168,4772;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8550;5,719995;-0,0083;0,7125;0,0715;28,2833;6,4721;1,7158;True;True;0,0773;0,3939;0,2860;26,9563;55,1186;1,7413;0,3430;0,0707;-0,0994;-167,7807;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8555;5,779995;-0,0082;0,7121;0,0703;28,5100;6,9360;1,8962;True;True;0,1141;0,3972;0,2843;32,0813;61,8273;354,5720;0,6434;-0,0580;-0,0623;-170,5841;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8560;5,859995;-0,0077;0,7122;0,0694;28,4081;7,4329;2,0577;True;True;0,1326;0,3977;0,2725;30,1265;63,3313;356,9932;0,0084;0,0776;-0,1041;-169,4113;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8565;5,919995;-0,0076;0,7126;0,0693;28,2168;7,4673;2,2845;True;True;0,1266;0,4115;0,2750;19,1568;68,3770;0,3803;-0,1424;0,3519;0,1401;-171,8924;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;771a4295-9637-4b7d-8197-8d8e19d74fbe;False;
8570;5,999995;-0,0074;0,7126;0,0694;28,2798;6,8382;2,2132;True;True;0,1321;0,4654;0,2877;14,9956;70,3212;347,3268;-0,0140;0,7478;0,1623;-174,3648;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;771a4295-9637-4b7d-8197-8d8e19d74fbe;False;
8575;6,059995;-0,0067;0,7130;0,0692;28,2399;6,3035;1,4583;True;True;0,1184;0,4972;0,2894;18,3120;65,7103;329,7603;-0,3647;0,4813;0,0137;-172,6902;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;771a4295-9637-4b7d-8197-8d8e19d74fbe;False;
8585;6,199995;-0,0070;0,7137;0,0692;27,8663;5,3982;1,1935;True;True;0,0388;0,4646;0,3026;28,9802;35,8867;311,2458;-0,8190;-0,5350;-0,0756;-153,4771;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;771a4295-9637-4b7d-8197-8d8e19d74fbe;False;
8595;6,339995;-0,0090;0,7128;0,0695;27,9904;5,3254;1,4504;True;True;0,0520;0,4042;0,3023;24,4161;45,6278;354,6498;0,1664;-0,0200;0,0410;-162,8365;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8605;6,479995;-0,0100;0,7124;0,0702;28,4157;6,8536;2,1366;True;True;0,1408;0,4206;0,2753;26,0864;61,0905;351,1699;0,7119;0,1251;-0,0340;-167,1420;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8615;6,619995;-0,0081;0,7115;0,0693;28,6725;8,5582;2,9855;True;True;0,2169;0,4203;0,2796;2,8144;61,4867;17,9686;-0,0725;0,0731;0,1728;-166,5588;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8625;6,759995;-0,0057;0,7116;0,0685;28,6755;8,6459;2,7746;True;True;0,1677;0,4732;0,2671;10,8227;70,4149;356,6648;-0,2903;0,4836;0,1081;-175,5029;True;False;False;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;47a4dfa3-5365-4788-b802-06bbf4af460e;False;
8630;6,819994;-0,0049;0,7124;0,0685;28,3847;8,3260;2,4243;True;True;0,1411;0,5047;0,2797;20,0861;64,9270;335,9530;-0,6640;0,5987;0,2436;-166,6664;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;47a4dfa3-5365-4788-b802-06bbf4af460e;False;
8635;6,899994;-0,0046;0,7127;0,0686;28,1749;8,0187;2,0350;True;True;0,0996;0,4857;0,2921;21,9782;57,5590;323,8910;-0,5235;-0,5924;0,4095;-155,9160;True;False;False;1,0000;1,0000;1,0000;0,9410;0,0000;0,0000;0,0000;0,0000;47a4dfa3-5365-4788-b802-06bbf4af460e;False;
8640;6,959994;-0,0045;0,7121;0,0684;28,3507;7,9263;1,9273;True;True;0,0621;0,4651;0,3038;21,2533;38,2412;316,4835;-0,6797;-0,1620;0,0098;-146,3394;True;False;False;1,0000;1,0000;1,0000;0,8818;0,0000;0,0000;0,0000;0,0000;47a4dfa3-5365-4788-b802-06bbf4af460e;False;
8645;7,039994;-0,0049;0,7119;0,0684;28,2950;7,8432;2,0714;True;True;0,0454;0,4474;0,2998;26,0304;38,9519;334,4598;0,0712;-0,3485;-0,0261;-157,8489;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;47a4dfa3-5365-4788-b802-06bbf4af460e;False;
8650;7,099994;-0,0066;0,7121;0,0695;28,1860;8,0088;1,9833;True;True;0,0612;0,4092;0,3081;18,5263;42,2574;359,9513;0,1905;-0,3338;0,2792;-163,6282;False;True;False;0,0000;0,0000;0,0000;0,0000;0,4142;0,6358;0,6285;0,4909;47a4dfa3-5365-4788-b802-06bbf4af460e;False;
8655;7,179994;-0,0080;0,7122;0,0707;28,1277;7,8026;2,3890;True;True;0,0943;0,4010;0,3084;22,4503;45,9429;0,7315;0,4947;-0,1183;-0,1902;-160,3796;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8660;7,239994;-0,0088;0,7116;0,0707;28,5058;7,7792;2,5182;True;True;0,1384;0,3971;0,2942;20,8616;51,7156;358,2939;0,7657;0,0025;-0,1780;-161,2459;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8670;7,379994;-0,0093;0,7121;0,0698;28,1640;8,4171;2,8480;True;True;0,1497;0,4258;0,2736;15,0477;61,3974;5,5585;-0,0749;0,1283;-0,3174;-164,7118;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;60f9f3a1-749a-434f-b334-94be0cdaa49c;False;
8680;7,519994;-0,0078;0,7128;0,0697;28,1625;7,9915;2,3714;True;True;0,1443;0,5074;0,2912;11,7467;64,6892;331,8323;-0,2948;0,5617;-0,0887;-165,7002;True;False;False;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;60f9f3a1-749a-434f-b334-94be0cdaa49c;False;
8690;7,659994;-0,0073;0,7131;0,0696;27,8775;7,5034;1,9616;True;True;0,0482;0,4844;0,2999;24,0450;41,8068;317,2888;-0,9198;-0,6376;0,0374;-152,6959;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;60f9f3a1-749a-434f-b334-94be0cdaa49c;False;
8700;7,799994;-0,0102;0,7121;0,0706;27,8754;6,9276;1,8181;True;True;0,0657;0,4182;0,3109;21,7211;43,0647;1,0103;0,3546;-0,2988;0,4625;-163,3692;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8710;7,939993;-0,0113;0,7105;0,0722;28,7984;8,3151;3,0008;True;True;0,1714;0,4141;0,3033;22,6011;59,3681;354,8359;0,6747;0,2395;-0,0349;-159,1400;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
8720;8,079995;-0,0095;0,7099;0,0722;28,9138;9,6092;3,5132;True;True;0,2114;0,4268;0,2815;1,4097;89,1384;5,6192;-0,0250;-0,1741;0,1026;-176,8699;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8725;8,139997;-0,0080;0,7101;0,0723;28,8054;9,7689;3,4741;True;True;0,2153;0,4234;0,2905;5,7102;87,9948;351,5616;0,0790;0,1335;0,1817;-175,3051;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
8730;8,219998;-0,0074;0,7103;0,0724;28,8720;9,1057;2,9565;True;True;0,2003;0,4671;0,3154;9,1317;78,6730;340,2615;-0,2108;0,4949;0,0900;-172,4232;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b5823c68-2951-4227-a1f2-21f5a7fe9ace;False;
