Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
15135;1,439999;-0,0154;0,7283;0,0387;17,5021;359,3418;359,7257;True;True;0,0964;0,4056;0,2746;24,8336;54,7313;346,5424;0,0283;-0,0536;0,0596;-160,5556;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15140;1,499999;-0,0159;0,7289;0,0368;17,0646;359,2694;359,4781;True;True;0,0834;0,3888;0,2804;19,8672;58,8533;357,7408;-0,2015;-0,4503;0,1180;-164,0099;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15145;1,579999;-0,0174;0,7289;0,0366;16,8499;358,7917;359,5005;True;True;0,0768;0,3886;0,2831;13,7852;56,7040;357,8046;-0,0713;0,0488;0,0134;-164,8626;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15150;1,639999;-0,0187;0,7288;0,0368;17,0414;358,2541;359,4655;True;True;0,0719;0,4438;0,2996;14,8881;59,3043;345,8694;0,1191;1,6371;0,3634;-163,1808;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;013ce501-cf86-4a15-bc83-48ab1363f8b2;False;
15160;1,779999;-0,0200;0,7293;0,0382;17,0541;357,3982;359,1413;True;True;0,0297;0,4942;0,3122;25,5308;33,1740;307,1599;-0,9665;-0,1563;-0,1285;-152,9689;True;False;False;1,0000;1,0000;0,9693;0,7536;0,0000;0,0000;0,0000;0,0000;013ce501-cf86-4a15-bc83-48ab1363f8b2;False;
15170;1,919999;-0,0216;0,7278;0,0382;17,3250;357,6721;359,3073;True;True;-0,0056;0,4187;0,2897;25,5635;29,4339;334,6704;0,6768;-0,7348;-0,4578;-150,5045;True;False;False;1,0000;1,0000;0,9769;0,7691;0,0000;0,0000;0,0000;0,0000;013ce501-cf86-4a15-bc83-48ab1363f8b2;False;
15180;2,059999;-0,0229;0,7279;0,0395;17,1057;358,8699;359,5651;True;True;0,0612;0,4131;0,2891;22,2877;41,6189;1,4830;0,4099;0,1061;-0,0253;-159,5171;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15190;2,199999;-0,0204;0,7286;0,0382;16,9524;0,2891;359,4330;True;True;0,1627;0,4319;0,2858;17,2250;64,6088;356,5944;0,2309;-0,0179;-0,1706;-161,5732;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15200;2,339998;-0,0176;0,7280;0,0366;16,8271;1,2334;359,4864;True;True;0,1764;0,4048;0,2983;9,5790;69,7428;6,2284;-0,1855;0,1088;0,1781;-164,7883;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15210;2,479998;-0,0174;0,7286;0,0380;16,9450;359,9808;358,9380;True;True;0,1350;0,4996;0,3049;18,6475;64,3949;340,2395;-0,2046;0,3431;0,1634;-163,1677;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;4f26c7a2-df17-442a-af04-ceb7c434632f;False;
15220;2,619998;-0,0162;0,7293;0,0384;16,7991;358,9573;358,7913;True;True;0,0449;0,4980;0,3051;22,8460;40,8956;310,2735;-0,5324;-0,0480;-0,1205;-139,5534;True;False;False;1,0000;1,0000;1,0000;0,9788;0,0000;0,0000;0,0000;0,0000;4f26c7a2-df17-442a-af04-ceb7c434632f;False;
15225;2,679998;-0,0151;0,7288;0,0377;16,9961;359,2400;358,6360;True;True;0,0113;0,4673;0,2865;29,0849;32,0448;317,6296;-0,3899;-0,2923;-0,3709;-149,2783;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4f26c7a2-df17-442a-af04-ceb7c434632f;False;
15230;2,759998;-0,0156;0,7293;0,0372;16,7226;359,2371;358,9118;True;True;0,0249;0,4300;0,2844;31,2031;32,9583;337,5592;0,1619;-0,5163;0,0308;-161,4495;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15235;2,819998;-0,0174;0,7293;0,0378;16,5560;359,1784;359,1153;True;True;0,0383;0,4010;0,2955;26,4366;33,0143;4,5988;0,3335;-0,2570;0,1144;-153,8864;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15240;2,899998;-0,0181;0,7295;0,0381;16,5007;359,2855;359,3641;True;True;0,0869;0,4003;0,2869;28,6775;38,1929;351,0754;0,4266;-0,1407;-0,0779;-153,5415;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15245;2,959998;-0,0175;0,7288;0,0370;16,8692;359,5609;359,4166;True;True;0,1187;0,4289;0,2873;14,8854;48,9848;348,9838;0,2054;1,0819;-0,1112;-153,8442;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15250;3,039998;-0,0170;0,7288;0,0360;16,6473;0,0407;359,4167;True;True;0,1142;0,4342;0,2843;11,3878;57,0953;3,0828;-0,0430;-0,0404;-0,0258;-162,4199;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15255;3,099998;-0,0169;0,7295;0,0363;16,3413;0,1848;359,6310;True;True;0,1079;0,4255;0,2927;12,8950;59,0130;357,4031;0,1183;0,0871;0,2980;-168,1871;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15265;3,239998;-0,0171;0,7303;0,0365;16,4654;359,4526;359,2538;True;True;0,0929;0,5031;0,3161;16,4728;47,6383;320,6378;-0,5335;-0,0957;0,4613;-150,0727;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;023a7595-2e3e-4168-aee8-d798d8ca0ffb;False;
15275;3,379997;-0,0193;0,7311;0,0353;16,1383;358,6135;359,2715;True;True;0,0117;0,4609;0,3002;19,4384;27,9722;313,1408;-0,6751;-1,3330;-0,0100;-142,8492;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;023a7595-2e3e-4168-aee8-d798d8ca0ffb;False;
15285;3,519997;-0,0225;0,7306;0,0343;16,0411;358,1709;359,5547;True;True;0,0542;0,4049;0,3021;16,2915;37,6501;8,5904;0,2607;-0,2822;-0,0045;-153,8388;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15295;3,659997;-0,0233;0,7302;0,0356;16,2890;359,8316;358,7385;True;True;0,1730;0,4330;0,2919;28,5852;50,8836;2,2864;0,6609;0,0634;-0,0039;-158,5982;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15305;3,799997;-0,0210;0,7306;0,0353;15,9653;1,3945;0,4439;True;True;0,2216;0,4279;0,2673;5,9314;59,1507;7,9277;-0,0316;-0,0099;0,0138;-156,7282;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15315;3,939997;-0,0191;0,7291;0,0352;16,5780;1,4430;0,2102;True;True;0,2067;0,4439;0,2841;5,6220;60,1554;352,0738;-0,3298;0,8456;0,1540;-155,5973;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d4e00775-8cd8-40ca-ab89-f42b4b3bcc8d;False;
15320;3,999997;-0,0194;0,7298;0,0355;16,4014;0,5524;359,6219;True;True;0,1704;0,5161;0,2832;7,5483;58,4300;336,1946;-0,7436;1,1356;-0,1235;-157,2760;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d4e00775-8cd8-40ca-ab89-f42b4b3bcc8d;False;
15325;4,079997;-0,0196;0,7302;0,0354;16,3099;359,8123;359,3756;True;True;0,1131;0,5214;0,2743;16,0487;52,7271;317,4886;-0,5335;0,0944;-0,0447;-157,9175;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d4e00775-8cd8-40ca-ab89-f42b4b3bcc8d;False;
15330;4,139997;-0,0195;0,7303;0,0347;16,1539;359,2854;359,1976;True;True;0,0627;0,4884;0,3040;20,8867;33,4875;305,1122;-1,0729;-0,7436;0,5002;-148,1255;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d4e00775-8cd8-40ca-ab89-f42b4b3bcc8d;False;
15335;4,219997;-0,0196;0,7302;0,0341;15,9601;358,7491;359,1310;True;True;0,0252;0,4642;0,3052;27,7152;22,2220;316,4422;-0,2985;-0,1553;-0,0394;-142,0627;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d4e00775-8cd8-40ca-ab89-f42b4b3bcc8d;False;
15340;4,279997;-0,0222;0,7302;0,0354;16,0053;358,3670;358,7773;True;True;0,0371;0,4306;0,2866;26,9236;35,0076;350,2741;0,3820;-0,8543;0,1163;-159,0978;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15345;4,359997;-0,0250;0,7295;0,0377;16,0689;358,0917;358,9031;True;True;0,0570;0,3925;0,3275;19,8467;35,9908;3,3756;0,2354;-0,2142;0,2896;-155,0188;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15350;4,419997;-0,0267;0,7289;0,0396;16,4854;358,2861;359,1194;True;True;0,1174;0,4262;0,3051;29,6208;46,0899;355,1629;1,4376;0,9092;-0,8949;-153,9618;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15360;4,559997;-0,0257;0,7276;0,0430;16,9987;1,2925;359,6375;True;True;0,2346;0,4383;0,2607;13,4435;68,6426;351,4090;0,3476;-0,1639;-0,8523;-156,3813;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15370;4,699996;-0,0229;0,7256;0,0448;17,8086;4,0208;0,5954;True;True;0,3044;0,3816;0,2840;5,2290;78,6083;4,7028;-0,8940;0,3746;-0,1917;-151,7290;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15380;4,839996;-0,0208;0,7254;0,0444;18,1554;4,2580;0,6656;True;True;0,2179;0,4897;0,2752;12,8709;74,5163;338,7919;-0,8064;0,8700;-0,1150;-163,4363;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4e5eda3a-756e-48b3-a8dd-39a0aa706040;False;
15390;4,979996;-0,0216;0,7262;0,0426;17,8633;2,8239;359,5770;True;True;0,0754;0,5081;0,2981;17,7317;51,3061;315,1619;-0,7707;-0,5274;0,2303;-158,2405;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;4e5eda3a-756e-48b3-a8dd-39a0aa706040;False;
15400;5,119996;-0,0238;0,7261;0,0396;17,7061;2,0412;359,6446;True;True;-0,0250;0,4444;0,2687;29,1385;38,8538;337,0543;-0,3321;-0,2789;-0,1868;-159,4496;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;4e5eda3a-756e-48b3-a8dd-39a0aa706040;False;
15410;5,259996;-0,0287;0,7263;0,0396;17,3289;1,9138;0,1617;True;True;0,0376;0,3980;0,2850;19,0142;46,2935;2,2933;0,3382;-0,0781;-0,2641;-163,6319;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15415;5,319996;-0,0293;0,7263;0,0387;17,7116;2,2601;0,3560;True;True;0,0836;0,4145;0,2847;15,5036;56,5547;355,1317;0,8696;0,3694;0,1229;-164,1533;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15420;5,399996;-0,0287;0,7271;0,0367;17,3644;2,7263;0,6153;True;True;0,1188;0,4175;0,2908;8,6651;68,7183;356,8006;0,2766;0,0066;0,0324;-166,3642;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15425;5,459996;-0,0283;0,7277;0,0358;16,8213;3,1791;0,7167;True;True;0,1318;0,4252;0,2998;6,4631;75,4606;0,7900;0,0875;0,1222;0,4277;-172,7631;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15430;5,539996;-0,0272;0,7280;0,0353;16,8150;3,1617;0,8031;True;True;0,1375;0,4393;0,3160;8,9567;76,9199;353,7884;0,0783;0,3015;0,1171;-168,9544;True;False;False;1,0000;1,0000;1,0000;0,8992;0,0000;0,0000;0,0000;0,0000;9868e08b-02c6-4755-8d43-fa493b5284f1;False;
15435;5,599996;-0,0265;0,7283;0,0351;16,8192;2,7233;0,3754;True;True;0,1211;0,5040;0,3262;11,9209;73,1317;332,5883;-0,2846;0,6975;0,4011;-161,7776;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9868e08b-02c6-4755-8d43-fa493b5284f1;False;
15440;5,679996;-0,0267;0,7291;0,0348;16,4818;2,0474;359,8904;True;True;0,0929;0,5270;0,3354;8,2248;58,3849;316,5680;-0,3322;0,2621;0,0322;-145,8492;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9868e08b-02c6-4755-8d43-fa493b5284f1;False;
15445;5,739995;-0,0271;0,7303;0,0353;15,7688;1,6041;359,6827;True;True;0,0162;0,5103;0,3162;15,1778;41,6299;310,0844;-1,6491;-1,0027;-0,3391;-143,4668;True;False;False;1,0000;1,0000;1,0000;0,6783;0,0000;0,0000;0,0000;0,0000;9868e08b-02c6-4755-8d43-fa493b5284f1;False;
15455;5,879995;-0,0279;0,7321;0,0343;14,7040;1,1641;359,8786;True;True;-0,0129;0,3977;0,2860;29,2499;33,4057;340,6739;0,8840;-0,8838;-0,6347;-155,1792;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9868e08b-02c6-4755-8d43-fa493b5284f1;False;
15465;6,019995;-0,0279;0,7315;0,0369;14,7514;1,7197;359,7686;True;True;0,0914;0,3993;0,2454;32,4841;45,4753;4,0602;1,5187;0,9485;-1,2059;-160,5069;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15475;6,159995;-0,0239;0,7295;0,0383;15,7930;3,1529;359,6202;True;True;0,1975;0,4293;0,2249;14,9607;70,5103;357,8778;0,1823;-0,1432;0,1699;-166,6433;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15485;6,299995;-0,0202;0,7263;0,0431;16,7559;2,8546;359,7593;True;True;0,1979;0,4220;0,2558;0,0700;80,7971;3,1973;-0,2683;0,4186;0,1831;-173,4023;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15495;6,439995;-0,0179;0,7252;0,0458;17,5353;0,9501;358,3527;True;True;0,0941;0,5267;0,2645;10,9736;66,8017;337,9861;-0,4773;0,1224;0,1726;-167,3699;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;adc19114-c42d-4a44-ac6c-0e4c6d61c4f9;False;
15505;6,579995;-0,0194;0,7241;0,0488;18,1735;0,2579;358,6681;True;True;-0,0244;0,4707;0,2756;25,5814;35,9722;327,7455;-0,1504;-0,4948;0,0286;-155,3589;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;adc19114-c42d-4a44-ac6c-0e4c6d61c4f9;False;
15510;6,639995;-0,0210;0,7232;0,0500;18,3812;0,6712;359,3438;True;True;-0,0226;0,4182;0,2782;22,8055;38,6764;350,1745;0,2495;-1,1371;0,0605;-164,3136;True;False;False;0,9229;1,0000;0,9802;0,8536;0,0000;0,0000;0,0000;0,0000;adc19114-c42d-4a44-ac6c-0e4c6d61c4f9;False;
15515;6,719995;-0,0223;0,7224;0,0516;18,6007;1,7073;359,7067;True;True;-0,0010;0,3683;0,2898;18,8822;38,3505;6,7153;0,3618;-0,2567;0,3036;-163,2433;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15520;6,779994;-0,0218;0,7210;0,0523;19,5379;3,6571;0,5510;True;True;0,0720;0,4053;0,2658;30,0661;41,0792;1,4039;1,8654;1,0886;-1,2020;-160,3223;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15525;6,859994;-0,0195;0,7201;0,0532;19,9276;6,0899;1,0674;True;True;0,1556;0,4107;0,2522;32,7306;50,0098;351,0564;0,7326;-0,0065;-0,0569;-162,2887;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15530;6,919994;-0,0161;0,7197;0,0536;19,9667;8,6115;1,6893;True;True;0,2459;0,4051;0,2523;22,3775;67,0998;353,1200;1,5251;-0,6022;0,0225;-158,2253;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15535;6,999994;-0,0134;0,7193;0,0531;19,9655;10,2826;1,9234;True;True;0,2912;0,3807;0,2248;15,8244;78,9483;353,8531;0,4504;-0,1773;-0,1971;-157,6531;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15540;7,059994;-0,0112;0,7190;0,0522;19,9947;11,0933;2,0240;True;True;0,2922;0,3790;0,2376;13,9608;87,4001;357,0356;-0,0743;0,1413;0,2623;-160,8581;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15550;7,199994;-0,0086;0,7201;0,0500;19,9700;10,2680;1,2471;True;True;0,1894;0,4797;0,2686;13,5766;76,2558;336,6552;-1,8763;1,0426;0,0791;-164,7081;True;False;False;1,0000;1,0000;1,0000;0,7315;0,0000;0,0000;0,0000;0,0000;fb1164b8-1b70-4055-8952-f8e318c5e51a;False;
15560;7,339994;-0,0107;0,7212;0,0484;19,5890;7,7238;0,4365;True;True;0,0275;0,4887;0,2821;26,2723;44,1738;311,3964;-1,1379;-0,7090;0,0735;-153,3636;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fb1164b8-1b70-4055-8952-f8e318c5e51a;False;
15570;7,479994;-0,0132;0,7211;0,0461;19,4951;5,7297;0,0593;True;True;-0,0318;0,3694;0,2540;37,6113;41,2872;351,4611;0,4698;-0,5489;-0,3032;-159,3720;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15580;7,619994;-0,0156;0,7214;0,0452;19,3174;4,9596;0,2559;True;True;0,0611;0,3853;0,2754;39,2201;54,9331;356,6675;0,6998;0,1932;0,3734;-168,1164;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15590;7,759994;-0,0167;0,7226;0,0424;18,7499;4,7214;359,9120;True;True;0,1540;0,3993;0,3116;21,3226;85,5788;350,3202;0,3191;0,1074;-0,0924;-161,5599;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15595;7,819993;-0,0175;0,7230;0,0426;18,4427;4,4943;359,8543;True;True;0,1643;0,4038;0,3285;13,8576;89,7093;353,8177;0,1171;-0,0493;0,5017;-164,9304;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15600;7,899993;-0,0175;0,7229;0,0438;18,5541;4,0676;359,9483;True;True;0,1619;0,4077;0,3470;15,9144;81,8692;342,5767;0,0067;0,1505;0,1609;-158,2225;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;07e9e853-f119-47d1-83de-28eb6762f087;False;
15605;7,959993;-0,0173;0,7225;0,0441;18,8852;3,5534;359,7600;True;True;0,1217;0,4636;0,3499;21,5427;63,7108;322,0910;-0,9429;0,9330;0,0531;-153,1878;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;07e9e853-f119-47d1-83de-28eb6762f087;False;
15610;8,039994;-0,0185;0,7229;0,0449;18,6884;2,8813;359,1229;True;True;0,0460;0,5087;0,3125;21,7372;37,3555;298,9019;-0,5620;0,4067;-0,2616;-149,0488;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;07e9e853-f119-47d1-83de-28eb6762f087;False;
15615;8,099996;-0,0202;0,7226;0,0450;18,6974;2,1808;359,1300;True;True;-0,0171;0,4771;0,2929;27,7782;28,2478;304,3661;-1,4036;-1,3195;-0,3807;-148,6064;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;07e9e853-f119-47d1-83de-28eb6762f087;False;
15620;8,179997;-0,0221;0,7221;0,0446;18,7440;1,7705;359,4190;True;True;-0,0454;0,4288;0,2889;31,2077;22,7694;317,9745;-0,1784;-0,3449;-0,0915;-144,6178;True;False;False;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;0,0000;07e9e853-f119-47d1-83de-28eb6762f087;False;
15625;8,239999;-0,0239;0,7216;0,0450;18,6504;1,4676;359,4026;True;True;-0,0236;0,3902;0,2855;31,0713;35,0855;349,9119;0,6580;-0,7451;0,0314;-153,9807;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15635;8,380002;-0,0241;0,7205;0,0484;19,2469;2,1834;359,7281;True;True;0,0924;0,4057;0,2926;38,8240;40,4203;358,5215;2,1916;0,7770;-0,3131;-156,7122;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
15645;8,520005;-0,0197;0,7209;0,0499;18,7180;3,5554;0,5584;True;True;0,1657;0,4162;0,3015;22,4391;80,8752;356,8868;0,0103;-0,0036;-0,2040;-166,0893;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
15655;8,660008;-0,0147;0,7211;0,0508;18,5722;4,2750;0,3594;True;True;0,1656;0,3986;0,3377;9,1299;82,8178;354,6317;-0,7027;0,5418;0,0992;-165,1956;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
