Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
22495;8,620008;-0,0111;0,6767;0,0901;35,8820;8,2389;0,2216;True;True;-0,0278;0,4389;0,3305;12,6265;42,2992;346,5172;0,1090;-0,4801;0,4735;-162,7052;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22500;8,700009;-0,0136;0,6759;0,0909;35,9844;7,8921;0,4052;True;True;0,0151;0,4236;0,3118;7,5603;40,4634;1,6858;0,4301;-0,1040;-0,2753;157,8318;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22505;8,760011;-0,0150;0,6754;0,0915;36,0379;6,9416;0,6581;True;True;0,0839;0,4177;0,2964;7,7838;49,3312;8,7694;1,2732;-0,2909;-0,1125;163,1962;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22510;8,840013;-0,0146;0,6755;0,0895;36,2054;6,4183;0,1679;True;True;0,1150;0,4181;0,3087;1,6564;58,8318;4,7997;0,2317;0,0042;0,1419;169,8687;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22515;8,900014;-0,0135;0,6767;0,0877;35,7980;6,3205;0,0023;True;True;0,1151;0,4049;0,3393;16,7507;61,3129;352,3054;-0,1796;-0,7375;1,1229;-169,1176;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22520;8,980016;-0,0119;0,6785;0,0871;35,2249;5,5707;359,5239;True;True;0,0915;0,4247;0,3630;19,0976;55,8178;333,7365;-0,3046;0,4658;0,1325;-157,2297;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22525;9,040017;-0,0103;0,6799;0,0866;34,9331;4,5828;358,7916;True;True;0,0388;0,4769;0,3562;11,0508;51,2644;327,0263;-0,8029;0,6854;-0,3608;-156,6638;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;ae1a75a8-ea6e-4e05-acfe-cfb0bd042940;False;
22535;9,18002;-0,0111;0,6800;0,0867;34,7446;3,5348;358,1977;True;True;-0,0247;0,4351;0,3496;13,8765;36,6020;342,8662;0,3692;-0,7822;-0,4458;-155,0673;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22545;9,320024;-0,0172;0,6769;0,0892;35,4868;4,7943;359,6561;True;True;0,0654;0,4160;0,3203;5,0307;48,8134;19,2897;1,1715;0,1924;0,0073;164,8226;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22555;9,460027;-0,0186;0,6759;0,0910;35,8926;7,0301;1,0442;True;True;0,1833;0,4176;0,3215;356,0759;66,9266;12,6142;0,2698;0,2099;0,0161;-167,3178;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22565;9,60003;-0,0167;0,6764;0,0909;35,8967;7,2021;0,7487;True;True;0,1679;0,4266;0,3512;11,4004;68,9122;342,4597;-0,7352;0,6403;0,3972;-159,5860;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;df803087-dd29-4b56-8245-6b0dac5f8c47;False;
22575;9,740033;-0,0133;0,6784;0,0910;35,1184;5,8989;359,6170;True;True;0,0168;0,4675;0,3438;19,5110;40,6879;323,1912;-0,7022;-0,3899;-0,0642;-156,2865;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;df803087-dd29-4b56-8245-6b0dac5f8c47;False;
22585;9,880036;-0,0136;0,6763;0,0916;35,6488;6,5171;359,8857;True;True;-0,0078;0,4231;0,3330;16,9571;31,6693;3,8627;0,0646;-0,3395;0,1513;-161,2643;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22590;9,940038;-0,0151;0,6747;0,0929;36,1091;7,4678;0,4071;True;True;0,0538;0,4278;0,3153;6,7574;45,5762;24,7327;1,2269;0,2525;-0,3954;156,1935;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22595;10,02004;-0,0163;0,6732;0,0941;36,8087;8,5258;1,3822;True;True;0,1461;0,4198;0,3247;7,3655;58,3735;18,1060;0,7286;-0,1327;0,0829;158,9470;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22600;10,08004;-0,0169;0,6721;0,0948;37,2700;9,7615;2,6082;True;True;0,2190;0,4224;0,3270;1,1639;69,6118;16,7966;1,1664;0,0356;-0,1847;-156,1622;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22605;10,16004;-0,0166;0,6720;0,0951;37,1420;10,5295;2,7728;True;True;0,2801;0,4021;0,3283;359,9886;70,4712;5,5709;0,5840;-0,2470;0,0940;-157,3267;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22610;10,22004;-0,0160;0,6724;0,0952;37,0365;10,4841;2,8842;True;True;0,3013;0,4003;0,3172;9,8525;70,6900;350,5620;-0,0328;-0,0886;-0,2413;-152,2129;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22615;10,30005;-0,0141;0,6725;0,0943;37,1312;10,1726;2,4649;True;True;0,2811;0,4056;0,3241;13,9904;70,4284;342,6332;-0,2294;0,1211;0,1136;-150,5578;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;76876670-8355-493b-b69d-1a451003debc;False;
22620;10,36005;-0,0113;0,6731;0,0932;37,0376;9,8617;1,7784;True;True;0,2115;0,4526;0,3536;13,4594;63,4919;335,0263;-2,2290;1,2834;0,5840;-149,8347;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;76876670-8355-493b-b69d-1a451003debc;False;
22630;10,50005;-0,0070;0,6741;0,0918;36,6087;8,9060;0,4901;True;True;0,0409;0,4610;0,3293;24,2351;44,2029;322,1048;-1,5044;-0,0710;-0,8140;-154,5065;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;76876670-8355-493b-b69d-1a451003debc;False;
22640;10,64005;-0,0084;0,6728;0,0922;37,0191;7,7298;359,8282;True;True;0,0262;0,4206;0,3428;19,5387;39,3029;357,8461;0,6697;-0,2408;0,2815;-163,5599;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22650;10,78006;-0,0113;0,6719;0,0935;37,2669;7,2310;0,4148;True;True;0,1037;0,4029;0,3340;11,5163;46,4315;8,5528;0,4070;0,3092;0,2650;-163,9709;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22660;10,92006;-0,0085;0,6727;0,0927;37,2062;6,7004;0,0056;True;True;0,1163;0,4295;0,3311;5,9112;53,3253;347,3943;0,0626;0,0327;0,0867;-161,7860;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;cd9e5360-771e-4047-9299-98c454fe1153;False;
22670;11,06006;-0,0017;0,6743;0,0905;36,7934;6,9639;358,9998;True;True;0,0402;0,4686;0,3314;19,7736;40,6493;324,1841;-0,4520;0,0782;-0,0365;-153,0221;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;cd9e5360-771e-4047-9299-98c454fe1153;False;
22675;11,12006;-0,0003;0,6746;0,0899;36,5630;6,8145;358,8013;True;True;0,0028;0,4440;0,3247;24,9589;34,9764;329,3632;-0,6190;-0,5472;-0,0828;-156,5912;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;cd9e5360-771e-4047-9299-98c454fe1153;False;
22680;11,20007;-0,0013;0,6736;0,0901;36,7763;6,5289;358,5493;True;True;0,0098;0,4259;0,3371;19,4246;34,2581;356,5344;0,0661;-0,1755;0,1965;-160,5924;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22685;11,26007;-0,0031;0,6722;0,0908;37,2078;6,9235;358,7989;True;True;0,0498;0,4277;0,3205;8,7445;43,2499;18,6835;0,8868;0,0789;-0,3042;-160,3865;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22690;11,34007;-0,0050;0,6714;0,0927;37,5010;7,1692;359,4818;True;True;0,1161;0,4350;0,3123;5,6166;52,7194;18,4396;0,5513;0,0442;-0,1567;160,0796;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22695;11,40007;-0,0059;0,6712;0,0941;37,8010;7,7672;359,8848;True;True;0,1561;0,4297;0,3138;353,5770;60,7232;22,8394;0,9659;-0,4651;0,3425;163,6975;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22700;11,48007;-0,0050;0,6710;0,0960;37,7498;8,1982;0,3675;True;True;0,1902;0,4270;0,3174;351,4297;57,7787;11,3796;0,1950;0,1070;-0,1081;-164,1077;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22705;11,54007;-0,0030;0,6706;0,0970;38,0002;8,3786;0,1999;True;True;0,1685;0,4309;0,3135;358,9310;63,8923;354,0574;-0,5376;0,0804;0,0287;-165,3272;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22715;11,68008;0,0018;0,6714;0,0996;37,7522;8,0110;359,2193;True;True;0,0644;0,4703;0,3300;12,7526;45,5863;325,8311;-1,6416;-0,1705;-0,2534;-157,6879;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;31a68991-37dd-4aa6-8584-6fbd1f2879c7;False;
22725;11,82008;0,0043;0,6699;0,1003;38,1713;8,5231;359,4040;True;True;0,0114;0,4338;0,3316;8,0577;29,7661;347,0753;0,3801;-0,3227;0,2746;-155,3862;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22735;11,96008;0,0003;0,6684;0,1020;38,4885;9,7745;0,2856;True;True;0,1340;0,4176;0,3343;357,7259;42,6033;4,7100;1,2458;0,1905;0,0145;-156,0301;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22745;12,10009;-0,0002;0,6694;0,1052;38,0362;11,4348;1,4160;True;True;0,2585;0,4267;0,3158;347,4759;56,1403;7,6404;0,2809;0,1616;-0,3337;-151,6456;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22755;12,24009;0,0052;0,6689;0,1041;38,6363;12,4551;1,4433;True;True;0,2672;0,4346;0,3407;346,0368;63,4552;355,4275;-0,1724;0,2886;0,2863;-151,2746;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;30b06f6f-4f6e-4a42-96ac-e40dfe2b4d16;False;
22765;12,38009;0,0090;0,6706;0,1021;37,9016;11,5314;0,1615;True;True;0,0969;0,4583;0,3556;359,8480;54,2913;335,6349;-0,9493;0,0721;0,0006;-150,5841;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;30b06f6f-4f6e-4a42-96ac-e40dfe2b4d16;False;
22770;12,44009;0,0095;0,6707;0,1017;37,8455;10,3477;359,5372;True;True;0,0322;0,4519;0,3524;11,9730;41,0641;327,0042;-1,0468;-0,1240;-0,2575;-145,0215;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;30b06f6f-4f6e-4a42-96ac-e40dfe2b4d16;False;
22775;12,5201;0,0079;0,6702;0,1021;37,8443;9,5647;359,3329;True;True;0,0144;0,4444;0,3402;16,9118;29,8943;335,6308;-0,0532;-0,0340;-0,0777;-153,1667;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22780;12,5801;0,0048;0,6696;0,1021;38,0790;9,2881;359,2584;True;True;0,0339;0,4246;0,3519;13,1449;31,0052;357,3631;0,9322;-0,5884;0,0667;-154,9123;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22785;12,6601;0,0014;0,6690;0,1027;38,1393;9,1480;359,9046;True;True;0,0704;0,3871;0,3485;2,4522;39,9537;6,9429;0,2812;-0,2896;0,0556;-161,9326;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22790;12,7201;-0,0004;0,6689;0,1026;38,3271;9,2207;0,3788;True;True;0,1232;0,4044;0,3579;357,6407;43,3658;9,2486;0,8537;0,8241;-0,1987;-159,6532;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22795;12,8001;-0,0012;0,6694;0,1022;38,2297;10,1332;0,7993;True;True;0,1541;0,4098;0,3495;357,6078;53,0576;6,4885;0,3478;-0,0317;0,0318;-161,4510;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22800;12,8601;-0,0016;0,6697;0,1032;38,0290;10,0065;0,9084;True;True;0,2170;0,4196;0,3550;346,7527;63,1999;6,2309;1,0833;0,4287;0,1919;-160,8167;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22810;13,00011;0,0000;0,6695;0,1024;38,0904;10,7424;0,8169;True;True;0,2623;0,4240;0,3499;355,2924;61,4796;9,8460;0,2756;-0,0362;-0,0723;-157,3509;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22820;13,14011;0,0020;0,6694;0,1000;38,2510;10,0221;0,4671;True;True;0,1392;0,4627;0,3316;7,1215;55,7646;344,3029;-1,4077;0,3972;-0,1305;-159,8468;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;6f6085a5-76d3-4adc-bc43-44b807541dab;False;
22830;13,28011;-0,0009;0,6699;0,0973;37,9344;7,1557;358,6479;True;True;0,0156;0,4461;0,3315;7,9057;38,7693;331,9280;-0,5613;-0,2041;-0,1835;-155,8707;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;6f6085a5-76d3-4adc-bc43-44b807541dab;False;
22840;13,42012;-0,0067;0,6693;0,0978;37,9819;7,1669;359,4791;True;True;0,0251;0,4033;0,3507;17,7768;36,7309;7,4282;0,2745;-0,1354;0,2070;-160,4117;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22850;13,56012;-0,0099;0,6686;0,1002;38,2425;9,3659;1,1540;True;True;0,1722;0,4261;0,3282;352,3614;56,0595;11,6199;0,6003;0,1232;0,0427;-167,3252;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22855;13,62012;-0,0091;0,6685;0,0996;38,2985;10,1766;1,4208;True;True;0,2117;0,4240;0,3323;349,3540;63,9366;14,3909;0,8445;-0,0032;0,0407;-169,8632;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22860;13,70012;-0,0082;0,6685;0,0994;38,1652;10,4783;1,3399;True;True;0,2306;0,4268;0,3276;349,7796;64,9659;7,3693;0,0913;0,0782;-0,0521;-165,3075;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1d90fcd5-480f-401f-bde8-7bc1ed212dfc;False;
22865;13,76013;-0,0072;0,6685;0,0991;38,2223;10,2550;1,0467;True;True;0,2127;0,4186;0,3412;0,2082;64,8979;354,2536;-0,6031;-0,0760;0,3091;-158,7436;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1d90fcd5-480f-401f-bde8-7bc1ed212dfc;False;
22870;13,84013;-0,0069;0,6687;0,0982;38,2058;9,3034;0,2174;True;True;0,1017;0,4706;0,3401;3,9105;60,0496;344,0225;-0,7838;0,3744;-0,0318;-162,3396;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1d90fcd5-480f-401f-bde8-7bc1ed212dfc;False;
22875;13,90013;-0,0070;0,6690;0,0976;38,0834;8,3296;359,5408;True;True;0,0392;0,4626;0,3380;8,9774;48,6787;334,5802;-1,3289;-0,2441;-0,4330;-159,3591;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;1d90fcd5-480f-401f-bde8-7bc1ed212dfc;False;
22880;13,98013;-0,0079;0,6686;0,0977;38,1162;7,6668;359,5109;True;True;-0,0222;0,4487;0,3384;15,8494;36,9964;332,5460;-0,5423;-0,1745;0,0474;-154,5972;True;False;False;1,0000;0,8968;0,6267;0,5201;0,0000;0,0000;0,0000;0,0000;1d90fcd5-480f-401f-bde8-7bc1ed212dfc;False;
22885;14,04013;-0,0107;0,6670;0,0982;38,6192;7,8515;359,6614;True;True;-0,0127;0,4372;0,3340;13,9426;38,1908;355,3437;0,3019;-0,0022;0,1888;-163,0040;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22895;14,18013;-0,0147;0,6630;0,1014;40,0611;10,5026;1,0961;True;True;0,1379;0,4445;0,3059;2,3707;46,8028;19,6107;2,1808;0,3845;-0,5207;159,9446;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22905;14,32014;-0,0140;0,6617;0,1049;40,1290;12,6403;1,9874;True;True;0,2529;0,4381;0,2712;344,9839;59,6101;32,0926;0,5540;-0,4745;-0,0965;159,1554;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22915;14,46014;-0,0101;0,6625;0,1022;40,3486;13,0582;1,5604;True;True;0,2435;0,4416;0,2822;353,1752;66,0806;355,1852;-0,8693;0,6414;0,4900;-162,0714;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22925;14,60014;-0,0095;0,6653;0,1000;39,5690;10,8880;0,3838;True;True;0,0973;0,4924;0,3147;359,9700;58,6860;338,2548;-0,5376;-0,2500;0,3216;-162,7268;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;b9911f97-b99e-40d3-99fa-c93883f2e8f7;False;
22935;14,74015;-0,0104;0,6643;0,1013;39,7422;8,8001;359,7599;True;True;-0,0138;0,4431;0,3220;20,5188;36,8549;338,7875;0,0035;-0,1523;-0,0469;-159,8347;True;False;False;1,0000;0,6091;0,3237;0,1305;0,0000;0,0000;0,0000;0,0000;b9911f97-b99e-40d3-99fa-c93883f2e8f7;False;
22945;14,88015;-0,0163;0,6622;0,1046;40,3854;7,8884;359,8176;True;True;0,0234;0,4183;0,3353;3,1083;35,9773;23,6314;0,1928;-0,0652;-0,1895;-160,9206;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22950;14,94015;-0,0180;0,6620;0,1054;40,3744;7,3856;0,1713;True;True;0,0947;0,4184;0,3153;358,7428;50,0767;17,6177;1,1578;-0,1307;0,0694;162,5896;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
22955;15,02015;-0,0176;0,6623;0,1033;40,5735;7,0759;0,1719;True;True;0,1346;0,4181;0,3476;359,9218;59,8619;10,6364;0,3818;0,0461;0,2979;-164,4019;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22960;15,08016;-0,0161;0,6640;0,1018;39,9778;7,2642;0,0640;True;True;0,1405;0,4145;0,3569;4,3243;61,5891;356,0038;0,1416;-0,2478;0,2403;-163,4299;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22965;15,16016;-0,0145;0,6656;0,1007;39,5689;6,6155;359,7629;True;True;0,1189;0,4286;0,3716;9,4888;59,8340;340,2394;-0,3289;0,3646;0,1245;-157,9750;True;False;False;1,0000;1,0000;0,9183;1,0000;0,0000;0,0000;0,0000;0,0000;7f8de21e-6e10-4e3a-a830-25bad958c95f;False;
22970;15,22016;-0,0126;0,6666;0,0999;39,2466;5,5692;359,0297;True;True;0,0659;0,4805;0,3656;9,8603;53,3101;332,5900;-1,3161;0,8874;-0,3665;-160,2526;True;False;False;1,0000;0,9403;0,8335;1,0000;0,0000;0,0000;0,0000;0,0000;7f8de21e-6e10-4e3a-a830-25bad958c95f;False;
22975;15,30016;-0,0117;0,6671;0,0988;39,1325;5,0294;358,6188;True;True;0,0097;0,4771;0,3477;7,7671;47,6569;330,3983;-0,4481;-0,1043;-0,0785;-158,8900;True;False;False;1,0000;0,8116;0,6803;0,9788;0,0000;0,0000;0,0000;0,0000;7f8de21e-6e10-4e3a-a830-25bad958c95f;False;
22980;15,36016;-0,0122;0,6668;0,0978;39,1762;5,1281;359,0203;True;True;0,0024;0,4600;0,3440;9,7493;41,7612;342,6852;0,2362;-0,0524;0,0475;-160,3598;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
22990;15,50016;-0,0173;0,6647;0,0993;39,5062;6,3028;0,2000;True;True;0,0834;0,4327;0,3420;1,9757;43,5793;16,0857;1,8688;-0,1409;-0,2439;159,8524;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23000;15,64017;-0,0200;0,6637;0,1006;39,7312;8,0518;1,3083;True;True;0,1922;0,4394;0,3137;351,6397;56,2544;25,2559;0,6640;-0,2229;-0,1016;157,4624;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23010;15,78017;-0,0176;0,6642;0,0980;39,8081;8,4324;1,3394;True;True;0,2105;0,4420;0,3289;354,4750;61,5122;0,8416;-0,5482;0,5021;0,1746;-160,3190;True;False;False;1,0000;0,9599;0,9590;1,0000;0,0000;0,0000;0,0000;0,0000;bc4d59cf-adf4-411b-a48e-74378e6c24df;False;
23020;15,92017;-0,0152;0,6671;0,0955;38,8343;7,2141;0,1350;True;True;0,0535;0,4743;0,3343;7,5643;50,6358;331,9484;-0,8035;-0,0266;-0,2504;-157,6453;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;bc4d59cf-adf4-411b-a48e-74378e6c24df;False;
23030;16,06018;-0,0157;0,6669;0,0949;38,7942;6,7078;359,7994;True;True;-0,0174;0,4243;0,3253;21,4081;37,7280;342,0312;-0,0921;-0,1876;-0,0008;-161,8952;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23040;16,20018;-0,0207;0,6647;0,0974;39,2284;8,5651;1,6601;True;True;0,0943;0,4268;0,3224;6,3458;43,7869;13,1358;0,6392;0,1302;-0,1056;158,9307;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23045;16,26018;-0,0217;0,6640;0,0980;39,5205;9,5151;2,2630;True;True;0,1853;0,4368;0,3254;0,5265;57,0405;20,2776;1,4760;0,1524;0,0858;159,4903;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23050;16,34018;-0,0216;0,6644;0,0990;39,1350;10,4069;2,6865;True;True;0,2625;0,4263;0,3350;351,2830;67,4248;17,1343;0,7043;-0,0966;0,0259;-158,8555;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23055;16,40018;-0,0214;0,6651;0,0982;39,1612;10,1274;3,0216;True;True;0,2943;0,4157;0,3287;340,1740;69,3840;3,2171;0,4883;-0,1108;0,2341;-157,5195;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23060;16,48019;-0,0195;0,6665;0,0976;38,7166;9,5888;2,3940;True;True;0,2966;0,4159;0,3443;329,2234;76,4822;356,1410;-0,1865;0,1087;0,0878;-153,2539;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;68d81ae5-6ac0-4483-a71b-f595bd26c784;False;
23065;16,54019;-0,0170;0,6674;0,0967;38,4093;8,9644;1,7983;True;True;0,1958;0,4800;0,3532;346,8381;73,5316;343,0730;-2,3328;0,9113;-0,1607;-160,1338;True;False;False;1,0000;1,0000;0,7369;0,7637;0,0000;0,0000;0,0000;0,0000;68d81ae5-6ac0-4483-a71b-f595bd26c784;False;
23070;16,62019;-0,0140;0,6674;0,0953;38,4878;8,3265;1,3447;True;True;0,1215;0,4922;0,3575;359,4790;62,5706;335,5959;-0,6329;0,0744;0,1130;-161,5545;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;68d81ae5-6ac0-4483-a71b-f595bd26c784;False;
23075;16,68019;-0,0122;0,6678;0,0943;38,3389;7,3778;0,6842;True;True;0,0377;0,4715;0,3358;15,7529;48,8470;330,5084;-1,4656;-0,6819;-0,6562;-159,2718;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;68d81ae5-6ac0-4483-a71b-f595bd26c784;False;
23085;16,82019;-0,0173;0,6680;0,0954;38,0432;5,0786;359,5010;True;True;0,0386;0,4347;0,3451;17,2957;43,9008;353,8206;0,8311;-0,3193;0,4711;-164,7480;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23095;16,9602;-0,0207;0,6655;0,0979;39,1006;4,9485;0,0410;True;True;0,1317;0,4151;0,3452;5,6990;50,7024;11,9412;0,4444;0,0927;0,0978;-159,4640;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
23105;17,1002;-0,0188;0,6658;0,0986;39,4367;5,2571;0,1201;True;True;0,1381;0,4441;0,3349;0,5190;54,7215;354,0126;-0,2382;0,2404;0,1861;-163,2180;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
23115;17,2402;-0,0179;0,6666;0,0989;39,3120;5,3410;0,0651;True;True;0,0678;0,4798;0,2938;10,3254;42,5522;347,2854;-0,4389;0,2349;-0,5067;-164,0887;True;False;False;1,0000;0,6836;0,8047;1,0000;0,0000;0,0000;0,0000;0,0000;c5f1108c-2c34-4ffb-9807-da30fe709020;False;
23125;17,38021;-0,0254;0,6650;0,0994;39,3950;3,8739;359,7090;True;True;0,0535;0,4171;0,2695;5,9718;40,2052;31,6325;0,1378;-0,3338;-0,1352;161,9302;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
